Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,VMS Asset Posture,CCI
V-38572,low,SRG-OS-000072,SV-50373r3_rule,RHEL-06-000060,The system must require at least eight characters be changed between the old and new passwords during a password change.,"Requiring a minimum number of different characters during password changes ensures that newly changed passwords should not resemble previously compromised ones. Note that passwords which are changed on compromised systems will still be compromised, however.",,,"The pam_cracklib module's ""difok"" parameter controls requirements for usage of different characters during a password change.

Edit /etc/pam.d/system-auth and /etc/pam.d/password-auth adding ""difok=[NUM]"" after pam_cracklib.so to require differing characters when changing passwords, substituting [NUM] appropriately. The DoD requirement is 8.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:523,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000195
The information system, for password-based authentication, when new passwords are created, enforces that at least an organization-defined number of characters are changed.
NIST SP 800-53 :: IA-5 (1) (b)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (b)

"
V-38573,medium,SRG-OS-000021,SV-50374r4_rule,RHEL-06-000061,The system must disable accounts after three consecutive unsuccessful logon attempts.,Locking out user accounts after a number of incorrect attempts prevents direct password guessing attacks.,,,"To configure the system to lock out accounts after a number of incorrect logon attempts using ""pam_faillock.so"", modify the content of both ""/etc/pam.d/system-auth"" and ""/etc/pam.d/password-auth"" as follows: 

Add the following line immediately before the ""pam_unix.so"" statement in the ""AUTH"" section: 

auth required pam_faillock.so preauth silent deny=3 unlock_time=604800 fail_interval=900

Add the following line immediately after the ""pam_unix.so"" statement in the ""AUTH"" section: 

auth [default=die] pam_faillock.so authfail deny=3 unlock_time=604800 fail_interval=900

Add the following line immediately before the ""pam_unix.so"" statement in the ""ACCOUNT"" section: 

account required pam_faillock.so

Note that any updates made to ""/etc/pam.d/system-auth"" and ""/etc/pam.d/password-auth"" may be overwritten by the ""authconfig"" program.  The ""authconfig"" program should not be used.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:719,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000044
The information system enforces the organization-defined limit of consecutive invalid logon attempts by a user during the organization-defined time period.
NIST SP 800-53 :: AC-7 a
NIST SP 800-53A :: AC-7.1 (ii)
NIST SP 800-53 Revision 4 :: AC-7 a

"
V-38574,medium,SRG-OS-000120,SV-50375r4_rule,RHEL-06-000062,The system must use a FIPS 140-2 approved cryptographic hashing algorithm for generating account password hashes (system-auth).,Using a stronger hashing algorithm makes password cracking attacks more difficult.,,,"In ""/etc/pam.d/system-auth”, ""/etc/pam.d/system-auth-ac"", “/etc/pam.d/password-auth”, and “/etc/pam.d/password-auth-ac”, among potentially other files, the ""password"" section of the files controls which PAM modules execute during a password change. Set the ""pam_unix.so"" module in the ""password"" section to include the argument ""sha512"", as shown below: 

password sufficient pam_unix.so sha512 [other arguments...]

This will help ensure when local users change their passwords, hashes for the new passwords will be generated using the SHA-512 algorithm. This is the default.

Note: Any updates made to ""/etc/pam.d/system-auth"" will be overwritten by the ""authconfig"" program. The ""authconfig"" program should not be used.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:488,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000803
The information system implements mechanisms for authentication to a cryptographic module that meet the requirements of applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance for such authentication.
NIST SP 800-53 :: IA-7
NIST SP 800-53A :: IA-7.1
NIST SP 800-53 Revision 4 :: IA-7

"
V-38575,low,SRG-OS-000064,SV-50376r4_rule,RHEL-06-000200,The audit system must be configured to audit user deletions of files and programs.,"Auditing file deletions will create an audit trail for files that are removed from the system. The audit trail could aid in system troubleshooting, as well as detecting malicious processes that attempt to delete log files to conceal their presence.",,,"At a minimum, the audit system should collect file deletion events for all users and root. Add the following (or equivalent) to ""/etc/audit/audit.rules"", setting ARCH to either b32 or b64 as appropriate for your system: 

-a always,exit -F arch=ARCH -S rmdir -S unlink -S unlinkat -S rename -S renameat -F auid>=500 -F auid!=4294967295 -k delete
-a always,exit -F arch=ARCH -S rmdir -S unlink -S unlinkat -S rename -S renameat -F auid=0 -k delete",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1147,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

"
V-38576,medium,SRG-OS-000120,SV-50377r1_rule,RHEL-06-000063,The system must use a FIPS 140-2 approved cryptographic hashing algorithm for generating account password hashes (login.defs).,Using a stronger hashing algorithm makes password cracking attacks more difficult.,,,"In ""/etc/login.defs"", add or correct the following line to ensure the system will use SHA-512 as the hashing algorithm: 

ENCRYPT_METHOD SHA512",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1088,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000803
The information system implements mechanisms for authentication to a cryptographic module that meet the requirements of applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance for such authentication.
NIST SP 800-53 :: IA-7
NIST SP 800-53A :: IA-7.1
NIST SP 800-53 Revision 4 :: IA-7

"
V-38577,medium,SRG-OS-000120,SV-50378r1_rule,RHEL-06-000064,The system must use a FIPS 140-2 approved cryptographic hashing algorithm for generating account password hashes (libuser.conf).,Using a stronger hashing algorithm makes password cracking attacks more difficult.,,,"In ""/etc/libuser.conf"", add or correct the following line in its ""[defaults]"" section to ensure the system will use the SHA-512 algorithm for password hashing: 

crypt_style = sha512",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1003,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000803
The information system implements mechanisms for authentication to a cryptographic module that meet the requirements of applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance for such authentication.
NIST SP 800-53 :: IA-7
NIST SP 800-53A :: IA-7.1
NIST SP 800-53 Revision 4 :: IA-7

"
V-38578,low,SRG-OS-000064,SV-50379r2_rule,RHEL-06-000201,The audit system must be configured to audit changes to the /etc/sudoers file.,"The actions taken by system administrators should be audited to keep a record of what was executed on the system, as well as, for accountability purposes.",,,"At a minimum, the audit system should collect administrator actions for all users and root. Add the following to ""/etc/audit/audit.rules"": 

-w /etc/sudoers -p wa -k actions",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:863,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

"
V-38579,medium,SRG-OS-999999,SV-50380r2_rule,RHEL-06-000065,The system boot loader configuration file(s) must be owned by root.,Only root should be able to modify important boot parameters.,,,"The file ""/boot/grub/grub.conf"" should be owned by the ""root"" user to prevent destruction or modification of the file. To properly set the owner of ""/boot/grub/grub.conf"", run the command: 

# chown root /boot/grub/grub.conf",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:907,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38580,medium,SRG-OS-000064,SV-50381r2_rule,RHEL-06-000202,The audit system must be configured to audit the loading and unloading of dynamic kernel modules.,The addition/removal of kernel modules can be used to alter the behavior of the kernel and potentially introduce malicious code into kernel space. It is important to have an audit trail of modules that have been introduced into the kernel.,,,"Add the following to ""/etc/audit/audit.rules"" in order to capture kernel module loading and unloading events, setting ARCH to either b32 or b64 as appropriate for your system: 

-w /sbin/insmod -p x -k modules
-w /sbin/rmmod -p x -k modules
-w /sbin/modprobe -p x -k modules
-a always,exit -F arch=[ARCH] -S init_module -S delete_module -k modules",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:461,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

"
V-38581,medium,SRG-OS-999999,SV-50382r2_rule,RHEL-06-000066,The system boot loader configuration file(s) must be group-owned by root.,"The ""root"" group is a highly-privileged group. Furthermore, the group-owner of this file should not have any access privileges anyway.",,,"The file ""/boot/grub/grub.conf"" should be group-owned by the ""root"" group to prevent destruction or modification of the file. To properly set the group owner of ""/boot/grub/grub.conf"", run the command: 

# chgrp root /boot/grub/grub.conf",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:869,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38582,medium,SRG-OS-000096,SV-50383r2_rule,RHEL-06-000203,The xinetd service must be disabled if no network services utilizing it are enabled.,"The xinetd service provides a dedicated listener service for some programs, which is no longer necessary for commonly-used network services. Disabling it ensures that these uncommon services are not running, and also prevents attacks against xinetd itself.",,,"The ""xinetd"" service can be disabled with the following commands: 

# chkconfig xinetd off
# service xinetd stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:142,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38583,medium,SRG-OS-999999,SV-50384r4_rule,RHEL-06-000067,The system boot loader configuration file(s) must have mode 0600 or less permissive.,Proper permissions ensure that only the root user can modify important boot parameters.,,,"File permissions for ""/boot/grub/grub.conf"" and “/boot/efi/EFI/redhat/grub.conf” should be set to 600, which is the default.

To properly set the permissions of ""/boot/grub/grub.conf"", run the command:

$ chmod 600 /boot/grub/grub.conf

To properly set the permissions of “/boot/efi/EFI/redhat/grub.conf”, run the command:

$ chmod 600 /boot/efi/EFI/redhat/grub.conf

Boot partitions based on VFAT, NTFS, or other non-standard configurations may require alternative measures.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:508,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38584,low,SRG-OS-000096,SV-50385r1_rule,RHEL-06-000204,The xinetd service must be uninstalled if no network services utilizing it are enabled.,"Removing the ""xinetd"" package decreases the risk of the xinetd service's accidental (or intentional) activation.",,,"The ""xinetd"" package can be uninstalled with the following command: 

# yum erase xinetd",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:143,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38585,medium,SRG-OS-000080,SV-50386r4_rule,RHEL-06-000068,The system boot loader must require authentication.,"Password protection on the boot loader configuration ensures users with physical access cannot trivially alter important bootloader settings. These include which kernel to use, and whether to enter single-user mode.",,,"The grub boot loader should have password protection enabled to protect boot-time settings. To do so, select a password and then generate a hash from it by running the following command:

# grub-crypt --sha-512

When prompted to enter a password, insert the following line into ""/boot/grub/grub.conf"" or “/boot/efi/EFI/redhat/grub.conf” immediately after the header comments. (Use the output from ""grub-crypt"" as the value of [password-hash]):

password --encrypted [password-hash]",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1078,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000213
The information system enforces approved authorizations for logical access to information and system resources in accordance with applicable access control policies.
NIST SP 800-53 :: AC-3
NIST SP 800-53A :: AC-3.1
NIST SP 800-53 Revision 4 :: AC-3

"
V-38586,medium,SRG-OS-000080,SV-50387r1_rule,RHEL-06-000069,The system must require authentication upon booting into single-user and maintenance modes.,This prevents attackers with physical access from trivially bypassing security on the machine and gaining root access. Such accesses are further prevented by configuring the bootloader password.,,,"Single-user mode is intended as a system recovery method, providing a single user root access to the system by providing a boot option at startup. By default, no authentication is performed if single-user mode is selected. 

To require entry of the root password even if the system is started in single-user mode, add or correct the following line in the file ""/etc/sysconfig/init"": 

SINGLE=/sbin/sulogin",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3000,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000213
The information system enforces approved authorizations for logical access to information and system resources in accordance with applicable access control policies.
NIST SP 800-53 :: AC-3
NIST SP 800-53A :: AC-3.1
NIST SP 800-53 Revision 4 :: AC-3

"
V-38587,high,SRG-OS-000095,SV-50388r1_rule,RHEL-06-000206,The telnet-server package must not be installed.,"Removing the ""telnet-server"" package decreases the risk of the unencrypted telnet service's accidental (or intentional) activation.

Mitigation:  If the telnet-server package is configured to only allow encrypted sessions, such as with Kerberos or the use of encrypted network tunnels, the risk of exposing sensitive information is mitigated.",,,"The ""telnet-server"" package can be uninstalled with the following command: 

# yum erase telnet-server",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:604,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

"
V-38588,medium,SRG-OS-000080,SV-50389r1_rule,RHEL-06-000070,The system must not permit interactive boot.,"Using interactive boot, the console user could disable auditing, firewalls, or other services, weakening system security.",,,"To disable the ability for users to perform interactive startups, edit the file ""/etc/sysconfig/init"". Add or correct the line: 

PROMPT=no

The ""PROMPT"" option allows the console user to perform an interactive system startup, in which it is possible to select the set of services which are started on boot.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3105,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000213
The information system enforces approved authorizations for logical access to information and system resources in accordance with applicable access control policies.
NIST SP 800-53 :: AC-3
NIST SP 800-53A :: AC-3.1
NIST SP 800-53 Revision 4 :: AC-3

"
V-38589,high,SRG-OS-000129,SV-50390r2_rule,RHEL-06-000211,The telnet daemon must not be running.,"The telnet protocol uses unencrypted network communication, which means that data from the login session, including passwords and all other information transmitted during the session, can be stolen by eavesdroppers on the network. The telnet protocol is also subject to man-in-the-middle attacks.

Mitigation:  If an enabled telnet daemon is configured to only allow encrypted sessions, such as with Kerberos or the use of encrypted network tunnels, the risk of exposing sensitive information is mitigated.",,,"The ""telnet"" service can be disabled with the following command: 

# chkconfig telnet off",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:470,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000888
The organization employs cryptographic mechanisms to protect the integrity and confidentiality of non-local maintenance and diagnostic communications.
NIST SP 800-53 :: MA-4 (6)
NIST SP 800-53A :: MA-4 (6).1

"
V-38590,low,SRG-OS-000030,SV-50391r1_rule,RHEL-06-000071,The system must allow locking of the console screen in text mode.,"Installing ""screen"" ensures a console locking capability is available for users who may need to suspend console logins.",,,"To enable console screen locking when in text mode, install the ""screen"" package: 

# yum install screen

Instruct users to begin new terminal sessions with the following command: 

$ screen

The console can now be locked with the following key combination: 

ctrl+a x",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:153,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000058
The information system provides the capability for users to directly initiate session lock mechanisms.
NIST SP 800-53 :: AC-11 a
NIST SP 800-53A :: AC-11
NIST SP 800-53 Revision 4 :: AC-11 a

"
V-38591,high,SRG-OS-000095,SV-50392r1_rule,RHEL-06-000213,The rsh-server package must not be installed.,"The ""rsh-server"" package provides several obsolete and insecure network services. Removing it decreases the risk of those services' accidental (or intentional) activation.",,,"The ""rsh-server"" package can be uninstalled with the following command: 

# yum erase rsh-server",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:221,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

"
V-38592,medium,SRG-OS-000022,SV-50393r4_rule,RHEL-06-000356,The system must require administrator action to unlock an account locked by excessive failed login attempts.,Locking out user accounts after a number of incorrect attempts prevents direct password guessing attacks. Ensuring that an administrator is involved in unlocking locked accounts draws appropriate attention to such situations.,,,"To configure the system to lock out accounts after a number of incorrect logon attempts and require an administrator to unlock the account using ""pam_faillock.so"", modify the content of both ""/etc/pam.d/system-auth"" and ""/etc/pam.d/password-auth"" as follows: 

Add the following line immediately before the ""pam_unix.so"" statement in the ""AUTH"" section: 

auth required pam_faillock.so preauth silent deny=3 unlock_time=604800 fail_interval=900

Add the following line immediately after the ""pam_unix.so"" statement in the ""AUTH"" section: 

auth [default=die] pam_faillock.so authfail deny=3 unlock_time=604800 fail_interval=900

Add the following line immediately before the ""pam_unix.so"" statement in the ""ACCOUNT"" section: 

account required pam_faillock.so

Note that any updates made to ""/etc/pam.d/system-auth"" and ""/etc/pam.d/password-auth"" may be overwritten by the ""authconfig"" program.  The ""authconfig"" program should not be used.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:2992,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000047
The information system delays next login prompt according to organization defined delay algorithm, when the maximum number of unsuccessful attempts is exceeded, automatically locks the account/node for an organization defined time period or locks the account/node until released by an Administrator IAW organizational policy.
NIST SP 800-53 :: AC-7 b
NIST SP 800-53A :: AC-7.1 (iv)

"
V-38594,high,SRG-OS-000033,SV-50395r2_rule,RHEL-06-000214,The rshd service must not be running.,"The rsh service uses unencrypted network communications, which means that data from the login session, including passwords and all other information transmitted during the session, can be stolen by eavesdroppers on the network.",,,"The ""rsh"" service, which is available with the ""rsh-server"" package and runs as a service through xinetd, should be disabled. The ""rsh"" service can be disabled with the following command: 

# chkconfig rsh off",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:220,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000068
The information system implements cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

"
V-38598,high,SRG-OS-000033,SV-50399r2_rule,RHEL-06-000216,The rexecd service must not be running.,"The rexec service uses unencrypted network communications, which means that data from the login session, including passwords and all other information transmitted during the session, can be stolen by eavesdroppers on the network.",,,"The ""rexec"" service, which is available with the ""rsh-server"" package and runs as a service through xinetd, should be disabled. The ""rexec"" service can be disabled with the following command: 

# chkconfig rexec off",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:826,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000068
The information system implements cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

"
V-38600,medium,SRG-OS-999999,SV-50401r2_rule,RHEL-06-000080,The system must not send ICMPv4 redirects by default.,Sending ICMP redirects permits the system to instruct other systems to update their routing information. The ability to send ICMP redirects is only appropriate for systems acting as routers.,,,"To set the runtime status of the ""net.ipv4.conf.default.send_redirects"" kernel parameter, run the following command: 

# sysctl -w net.ipv4.conf.default.send_redirects=0

If this is not the system's default value, add the following line to ""/etc/sysctl.conf"": 

net.ipv4.conf.default.send_redirects = 0",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:606,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38601,medium,SRG-OS-999999,SV-50402r2_rule,RHEL-06-000081,The system must not send ICMPv4 redirects from any interface.,Sending ICMP redirects permits the system to instruct other systems to update their routing information. The ability to send ICMP redirects is only appropriate for systems acting as routers.,,,"To set the runtime status of the ""net.ipv4.conf.all.send_redirects"" kernel parameter, run the following command: 

# sysctl -w net.ipv4.conf.all.send_redirects=0

If this is not the system's default value, add the following line to ""/etc/sysctl.conf"": 

net.ipv4.conf.all.send_redirects = 0",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1109,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38602,high,SRG-OS-000248,SV-50403r2_rule,RHEL-06-000218,The rlogind service must not be running.,"The rlogin service uses unencrypted network communications, which means that data from the login session, including passwords and all other information transmitted during the session, can be stolen by eavesdroppers on the network.",,,"The ""rlogin"" service, which is available with the ""rsh-server"" package and runs as a service through xinetd, should be disabled. The ""rlogin"" service can be disabled with the following command: 

# chkconfig rlogin off",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1179,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-001436
The organization disables organization defined networking protocols within the information system deemed to be nonsecure except for explicitly identified components in support of specific operational requirements.
NIST SP 800-53 :: AC-17 (8)
NIST SP 800-53A :: AC-17 (8).1 (ii)

"
V-38603,medium,SRG-OS-000095,SV-50404r1_rule,RHEL-06-000220,The ypserv package must not be installed.,"Removing the ""ypserv"" package decreases the risk of the accidental (or intentional) activation of NIS or NIS+ services.",,,"The ""ypserv"" package can be uninstalled with the following command: 

# yum erase ypserv",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:468,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

"
V-38604,medium,SRG-OS-000096,SV-50405r2_rule,RHEL-06-000221,The ypbind service must not be running.,"Disabling the ""ypbind"" service ensures the system is not acting as a client in a NIS or NIS+ domain.",,,"The ""ypbind"" service, which allows the system to act as a client in a NIS or NIS+ domain, should be disabled. The ""ypbind"" service can be disabled with the following commands: 

# chkconfig ypbind off
# service ypbind stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:631,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38605,medium,SRG-OS-999999,SV-50406r2_rule,RHEL-06-000224,The cron service must be running.,"Due to its usage for maintenance and security-supporting tasks, enabling the cron daemon is essential.",,,"The ""crond"" service is used to execute commands at preconfigured times. It is required by almost all systems to perform necessary maintenance tasks, such as notifying root of system activity. The ""crond"" service can be enabled with the following commands: 

# chkconfig crond on
# service crond start",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:818,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38606,medium,SRG-OS-000095,SV-50407r3_rule,RHEL-06-000222,The tftp-server package must not be installed unless required.,"Removing the ""tftp-server"" package decreases the risk of the accidental (or intentional) activation of tftp services.",,,"The ""tftp-server"" package can be removed with the following command: 

# yum erase tftp-server",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:661,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

"
V-38607,high,SRG-OS-000112,SV-50408r1_rule,RHEL-06-000227,The SSH daemon must be configured to use only the SSHv2 protocol.,SSH protocol version 1 suffers from design flaws that result in security vulnerabilities and should not be used.,,,"Only SSH protocol version 2 connections should be permitted. The default setting in ""/etc/ssh/sshd_config"" is correct, and can be verified by ensuring that the following line appears: 

Protocol 2",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:210,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000774
The information system uses organization defined replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 :: IA-2 (8)
NIST SP 800-53A :: IA-2 (8).1 (ii)

"
